,SalePrice,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran,ExterQualDisc,OverallCondDisc,KitchenQualDisc,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_None,MasVnrType_Stone
2210,127500,864,9100,0.4285714285714285,864.0,50.78356164383562,1.0,1,0,1,0,0,0.0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2211,218000,1671,8170,0.5714285714285714,496.0,77.13698630136986,2.0,2,0,1,0,0,526.0,1,0,4,2,0,0,0,0,11,0,0,0,0,0,1,0,0,0,2,0.09523809523809523,0.09523809523809512,-0.23809523809523808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,118000,987,1680,0.4285714285714285,321.0,37.35616438356164,1.0,1,1,1,0,0,162.0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-0.09523809523809518,0.40476190476190477,0.23809523809523814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2213,202000,1403,8098,0.4285714285714285,245.0,6.753424657534247,2.0,2,0,3,0,173,1136.0,0,0,2,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0.23809523809523814,-0.09523809523809529,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2214,317000,2473,9591,0.7142857142857142,1143.0,3.750684931506849,3.0,2,1,3,0,151,0.0,1,0,4,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,80000,747,4608,0.1428571428571428,747.0,65.45753424657535,1.0,1,0,1,0,0,0.0,0,0,2,0,1,1,1,0,4,0,2,1,0,0,0,0,0,0,3,0.19047619047619052,0.3571428571428572,0.19047619047619052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2216,149500,988,9240,0.4285714285714285,280.0,50.44931506849315,1.0,2,0,1,0,0,708.0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0.23809523809523814,0.40476190476190477,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2217,185000,1187,7980,0.4285714285714285,233.0,18.175342465753424,2.0,2,0,1,0,21,935.0,0,0,3,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,-0.09523809523809518,0.23809523809523803,-0.09523809523809518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2218,179900,1234,11049,0.7142857142857142,1234.0,1.0,2.0,2,0,3,0,30,0.0,0,0,3,1,0,0,0,0,1,0,1,3,1,12,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2219,159895,1266,3182,0.5714285714285714,1266.0,1.1643835616438356,2.0,2,0,3,0,16,0.0,1,0,2,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,143000,990,9757,0.2857142857142856,235.0,15.75890410958904,1.0,1,0,1,0,92,755.0,0,0,3,1,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0,0.04761904761904773,0.38095238095238093,0.04761904761904773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2221,218000,1802,12361,0.4285714285714285,86.0,17.339726027397262,4.0,2,1,1,0,92,860.0,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.23809523809523814,0.23809523809523803,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2222,110000,1324,6120,0.2857142857142856,741.0,76.13698630136986,1.0,1,0,1,0,55,0.0,0,0,3,0,1,1,1,0,4,0,3,0,0,0,0,0,0,0,3,0.04761904761904773,0.38095238095238093,0.38095238095238104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2223,170000,1430,9967,0.5714285714285714,384.0,7.920547945205479,2.0,2,1,1,0,0,0.0,1,0,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-0.23809523809523808,-0.2380952380952382,-0.23809523809523808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2224,156000,1026,7930,0.4285714285714285,587.0,40.52328767123288,2.0,1,0,1,0,48,439.0,0,0,3,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-0.09523809523809518,0.40476190476190477,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2225,190000,1226,3874,0.7142857142857142,419.0,26.51506849315069,2.0,1,0,4,0,78,807.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2226,282500,1565,5911,0.857142857142857,1088.0,1.1616438356164382,2.0,2,0,1,0,56,472.0,1,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0.14285714285714302,-0.5238095238095237,0.14285714285714302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2227,309000,2452,13418,0.7142857142857142,1117.0,2.6684931506849314,3.0,3,1,3,0,32,0.0,1,0,4,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2228,137900,2136,10680,0.2857142857142856,2136.0,55.78630136986301,2.0,2,0,1,0,30,0.0,0,0,4,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3,0.04761904761904773,-0.2857142857142856,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,110000,980,9750,0.2857142857142856,980.0,47.865753424657534,2.0,1,0,1,0,28,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.04761904761904773,0.047619047619047616,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2230,191000,1636,7500,0.4285714285714285,476.0,11.756164383561645,2.0,2,1,1,0,84,476.0,1,0,3,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0.23809523809523814,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2231,140000,1710,10300,0.5714285714285714,576.0,89.30684931506849,2.0,2,0,1,0,75,0.0,0,0,3,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3,-0.23809523809523808,-0.0714285714285714,-0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2232,227000,1939,11250,0.5714285714285714,258.0,8.334246575342465,3.0,2,1,2,0,84,796.0,1,0,3,1,0,0,1,0,1,0,3,3,1,9,0,0,0,0,0,-0.23809523809523808,-0.2380952380952382,0.09523809523809523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,180000,1668,11317,0.5714285714285714,840.0,4.668493150684932,2.0,2,1,1,0,68,0.0,0,0,3,1,0,0,0,0,1,0,0,3,1,11,0,0,0,0,0,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,144000,912,12968,0.2857142857142856,175.0,46.6986301369863,1.0,1,0,1,0,176,737.0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2235,244000,2054,12224,0.4285714285714285,297.0,9.504109589041096,2.0,2,1,1,0,48,695.0,1,0,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.23809523809523814,-0.09523809523809529,0.23809523809523814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,211000,1992,15295,0.5714285714285714,98.0,11.421917808219176,2.0,2,1,2,0,32,762.0,2,0,3,1,0,0,1,0,1,0,4,3,1,5,0,0,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,179200,1294,7153,0.4285714285714285,78.0,17.427397260273974,2.0,2,0,1,0,51,1200.0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-0.09523809523809518,-0.09523809523809529,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2238,173000,1291,2887,0.4285714285714285,288.0,12.843835616438357,2.0,1,0,2,0,0,1003.0,1,0,2,0,0,0,1,0,1,0,4,2,0,1,0,0,0,0,1,-0.09523809523809518,-0.09523809523809529,0.23809523809523814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2239,134500,1269,9360,0.4285714285714285,621.0,46.865753424657534,1.0,1,1,1,0,236,0.0,0,0,3,1,1,1,1,0,11,0,4,0,0,0,0,0,1,0,2,0.23809523809523814,0.40476190476190477,-0.09523809523809518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2240,142500,1003,7937,0.4285714285714285,184.0,22.17808219178082,2.0,1,0,3,0,0,819.0,0,0,3,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2241,125000,768,8172,0.1428571428571428,768.0,52.53150684931507,1.0,1,0,1,0,196,0.0,1,0,2,2,1,1,1,0,12,0,4,0,0,0,1,0,0,0,2,0.19047619047619052,0.1904761904761904,0.19047619047619052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2242,114900,1680,6048,0.2857142857142856,856.0,100.48219178082192,2.0,2,0,2,0,144,0.0,1,0,2,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,0.04761904761904773,0.38095238095238093,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2243,119500,923,6951,0.2857142857142856,218.0,24.767123287671232,1.0,1,0,1,0,0,658.0,0,0,3,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0.04761904761904773,0.047619047619047616,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2244,124500,887,10447,0.2857142857142856,348.0,23.931506849315067,1.0,1,0,1,0,0,516.0,0,0,3,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2245,470000,2000,18261,0.857142857142857,494.0,1.6657534246575345,3.0,2,1,4,0,225,1416.0,2,0,3,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1,0.14285714285714302,-0.5238095238095237,0.14285714285714302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2246,147000,912,8872,0.2857142857142856,317.0,43.945205479452056,2.0,1,0,1,0,240,595.0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.04761904761904773,0.5476190476190477,0.38095238095238104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,100000,987,1680,0.4285714285714285,483.0,35.85753424657534,1.0,1,1,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2248,80500,912,6240,0.1428571428571428,0.0,59.536986301369865,0.0,1,0,0,0,0,0.0,0,0,2,0,1,1,1,0,4,0,3,0,0,0,0,0,0,0,3,0.19047619047619052,0.1904761904761904,0.19047619047619052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2249,203000,1512,10141,0.7142857142857142,1512.0,5.005479452054795,3.0,2,0,4,0,36,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2250,221800,1254,10324,0.7142857142857142,382.0,1.1643835616438356,3.0,2,0,3,0,92,872.0,0,0,2,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,89500,1022,4480,0.2857142857142856,1022.0,85.14246575342466,1.0,1,0,1,0,142,0.0,1,0,2,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3,0.04761904761904773,0.047619047619047616,-0.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2252,142000,884,15428,0.2857142857142856,884.0,55.45205479452055,1.0,1,0,1,0,195,0.0,0,0,2,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,3,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2253,151000,1054,9750,0.4285714285714285,452.0,39.52328767123288,2.0,1,1,1,0,80,602.0,0,0,3,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-0.09523809523809518,0.40476190476190477,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2254,215000,2177,15600,0.2857142857142856,657.0,60.2027397260274,2.0,2,1,1,0,0,375.0,0,0,5,2,0,0,0,0,10,0,0,1,0,0,1,0,0,0,2,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2255,160000,1472,10784,0.5714285714285714,384.0,16.339726027397262,2.0,2,1,1,0,0,0.0,1,0,3,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,250000,2514,11170,0.5714285714285714,1216.0,16.257534246575343,2.0,2,1,1,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,-0.23809523809523808,-0.2380952380952382,-0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2257,189000,1804,7500,0.5714285714285714,994.0,11.421917808219176,2.0,2,1,1,0,60,0.0,1,0,3,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,-0.23809523809523808,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2258,133000,1268,12144,0.2857142857142856,832.0,60.706849315068496,1.0,1,0,1,0,28,0.0,1,0,3,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3,0.38095238095238104,0.38095238095238093,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2259,149900,1034,8014,0.4285714285714285,0.0,31.435616438356163,2.0,1,0,4,0,0,456.0,1,0,3,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2260,156500,1416,9600,0.4285714285714285,780.0,106.48493150684932,2.0,1,0,1,0,24,0.0,0,0,3,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3,-0.09523809523809518,0.40476190476190477,0.23809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2261,328000,2260,14000,0.5714285714285714,105.0,14.257534246575345,2.0,2,1,4,0,44,1201.0,0,0,3,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2262,239500,1734,8013,0.7142857142857142,846.0,14.676712328767124,2.0,2,0,1,0,50,741.0,0,0,2,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2263,177900,1384,14137,0.2857142857142856,898.0,12.843835616438357,2.0,2,0,1,0,39,450.0,0,0,3,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0.38095238095238104,0.047619047619047616,0.38095238095238104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2264,145000,1314,8400,0.2857142857142856,1314.0,53.44931506849315,1.0,1,0,1,0,0,0.0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2265,116900,1111,5700,0.5714285714285714,572.0,82.63835616438357,1.0,1,0,1,0,176,0.0,1,0,2,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,2,-0.23809523809523808,0.09523809523809512,-0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2266,325000,2622,12256,0.7142857142857142,431.0,16.257534246575343,2.0,2,1,3,0,32,1032.0,2,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,155000,1770,8640,0.2857142857142856,539.0,38.44109589041096,2.0,1,1,2,0,330,361.0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.04761904761904773,0.047619047619047616,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,144000,1456,2179,0.4285714285714285,785.0,30.51780821917808,2.0,2,1,1,0,28,70.0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,-0.09523809523809518,-0.09523809523809529,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2269,188000,1720,8010,0.5714285714285714,840.0,6.501369863013698,2.0,2,1,1,0,48,0.0,1,0,3,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0.09523809523809523,-0.2380952380952382,0.09523809523809523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2270,225000,1511,11454,0.7142857142857142,631.0,13.093150684931508,3.0,2,0,4,0,42,770.0,1,0,3,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2271,141000,1150,7945,0.2857142857142856,971.0,47.36164383561644,1.0,1,0,1,0,0,179.0,0,0,3,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,2,0.04761904761904773,0.2142857142857144,0.04761904761904773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2272,205000,1986,13600,0.5714285714285714,768.0,44.778082191780825,2.0,2,1,1,0,231,0.0,3,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,-0.23809523809523808,-0.0714285714285714,-0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,107500,1347,7000,0.2857142857142856,148.0,98.06575342465752,0.0,1,0,4,0,148,969.0,0,0,3,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,0.04761904761904773,0.38095238095238093,0.04761904761904773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2274,85500,1092,1890,0.1428571428571428,546.0,38.44109589041096,1.0,1,1,1,0,64,0.0,0,0,3,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0.19047619047619052,0.3571428571428572,0.19047619047619052,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2275,242000,2978,11275,0.5714285714285714,710.0,43.44383561643836,2.0,2,1,1,0,0,0.0,1,0,5,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0.09523809523809523,0.09523809523809512,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,149000,848,4438,0.4285714285714285,186.0,4.002739726027397,2.0,1,0,3,0,0,662.0,1,0,1,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0,0.23809523809523814,-0.09523809523809529,0.23809523809523814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2277,135000,1461,7155,0.4285714285714285,686.0,81.55068493150685,1.0,1,0,1,0,116,0.0,1,0,3,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2,-0.09523809523809518,0.40476190476190477,-0.09523809523809518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2278,206000,1226,3880,0.7142857142857142,174.0,32.02191780821918,2.0,1,0,4,0,78,1052.0,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.04761904761904756,-0.2142857142857142,-0.04761904761904756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2279,85000,876,6410,0.1428571428571428,876.0,50.1972602739726,1.0,1,0,1,0,0,0.0,0,0,3,2,0,0,1,0,12,0,4,2,0,0,0,0,0,0,1,0.19047619047619052,0.1904761904761904,0.19047619047619052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2280,300000,1786,14860,0.7142857142857142,240.0,6.419178082191781,3.0,2,0,4,0,35,1538.0,1,0,3,1,0,0,1,0,1,0,2,3,1,7,0,0,0,0,0,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,315000,2799,12585,0.7142857142857142,247.0,13.756164383561645,3.0,2,1,1,0,136,1039.0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.04761904761904756,-0.380952380952381,-0.04761904761904756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,240050,2411,8000,0.4285714285714285,1008.0,37.43835616438356,2.0,2,1,1,0,192,0.0,1,0,4,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,-0.09523809523809518,0.07142857142857151,-0.09523809523809518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
